INFO 2025-03-18 01:35:01,905 autoreload 27745 8226224192 Watching for file changes with StatReloader
WARNING 2025-03-18 02:08:56,087 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:08:56,087 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:09:20,652 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:09:20,653 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
INFO 2025-03-18 02:09:36,675 basehttp 27914 6125465600 "POST /api/logout/ HTTP/1.1" 200 37
INFO 2025-03-18 02:09:36,709 basehttp 27914 6159118336 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:09:36,711 basehttp 27914 6159118336 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:09:41,088 basehttp 27914 6142291968 "POST /api/login/ HTTP/1.1" 200 57
WARNING 2025-03-18 02:09:42,760 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:09:42,761 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:09:42,762 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:09:42,762 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:11:13,477 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:11:13,477 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:11:13,478 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:11:13,478 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:12:30,961 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:12:30,964 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:12:33,064 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:12:33,065 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:12:33,066 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:12:33,066 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:12:33,939 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:12:33,940 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:12:33,940 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:12:33,941 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:12:35,706 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:12:35,706 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:12:35,707 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:12:35,707 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:12:36,285 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:12:36,286 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:12:36,286 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:12:36,286 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:12:59,014 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:12:59,015 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:12:59,015 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:12:59,015 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:13:09,565 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:13:09,567 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:13:15,087 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:13:15,087 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:13:15,088 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:13:15,088 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:13:38,447 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:13:38,448 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:13:38,449 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:13:38,449 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:13:40,212 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:13:40,213 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:13:40,213 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:13:40,213 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:13:40,232 log 27914 6142291968 Forbidden: /api/cars/
WARNING 2025-03-18 02:13:40,233 log 27914 6125465600 Forbidden: /api/cars/
WARNING 2025-03-18 02:13:40,233 basehttp 27914 6142291968 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:13:40,233 basehttp 27914 6125465600 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:13:41,474 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:13:41,475 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:13:41,476 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:13:41,476 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:16:10,919 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:16:10,923 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:16:10,925 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:16:10,925 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
INFO 2025-03-18 02:16:15,911 basehttp 27914 6125465600 "POST /api/logout/ HTTP/1.1" 200 37
INFO 2025-03-18 02:16:15,930 basehttp 27914 6159118336 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:16:15,932 basehttp 27914 6159118336 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:16:19,899 basehttp 27914 6142291968 "POST /api/login/ HTTP/1.1" 200 57
WARNING 2025-03-18 02:16:21,142 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:16:21,143 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:16:21,144 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:16:21,144 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:16:23,458 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:16:23,459 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:16:23,461 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:16:23,462 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:16:23,466 log 27914 6142291968 Forbidden: /api/cars/
WARNING 2025-03-18 02:16:23,466 basehttp 27914 6142291968 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:16:23,471 log 27914 6125465600 Forbidden: /api/cars/
WARNING 2025-03-18 02:16:23,472 basehttp 27914 6125465600 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:16:41,866 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:16:41,867 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:16:41,867 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:16:41,868 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:18:45,330 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:18:45,331 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:18:45,331 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:18:45,331 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:15,333 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:15,333 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:15,334 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:15,334 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:16,189 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:16,190 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:16,190 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:16,190 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:16,326 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:16,327 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:16,327 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:16,327 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:16,499 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:16,500 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:16,500 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:16,500 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:16,672 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:16,673 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:16,676 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:16,676 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:16,837 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:16,837 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:16,838 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:16,838 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:30,390 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:30,390 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:20:30,391 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:20:30,391 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:21:40,516 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:21:40,517 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:21:43,327 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:21:43,328 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:21:43,328 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:21:43,329 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:21:44,402 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:21:44,402 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:21:44,886 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:21:44,886 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:21:45,087 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:21:45,088 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:21:45,262 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:21:45,263 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:21:45,425 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:21:45,425 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:21:45,588 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:21:45,589 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:21:45,724 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:21:45,724 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:21:45,907 log 27914 6142291968 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:21:45,908 basehttp 27914 6142291968 "GET /api/myaccount/ HTTP/1.1" 403 58
INFO 2025-03-18 02:23:41,430 basehttp 27914 6125465600 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:23:41,432 basehttp 27914 6125465600 "GET /api/movies/ HTTP/1.1" 200 393
WARNING 2025-03-18 02:23:46,456 log 27914 6142291968 Unauthorized: /api/login/
WARNING 2025-03-18 02:23:46,456 basehttp 27914 6142291968 "POST /api/login/ HTTP/1.1" 401 63
INFO 2025-03-18 02:23:50,785 basehttp 27914 6142291968 "POST /api/login/ HTTP/1.1" 200 57
INFO 2025-03-18 02:24:13,436 basehttp 27914 6125465600 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:24:13,436 basehttp 27914 6159118336 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:24:16,955 basehttp 27914 6142291968 "POST /api/login/ HTTP/1.1" 200 57
INFO 2025-03-18 02:26:58,219 basehttp 27914 6142291968 "OPTIONS /api/users/by-email/silver1%40gmail.com HTTP/1.1" 200 0
WARNING 2025-03-18 02:26:58,233 log 27914 6125465600 Not Found: /api/users/by-email/silver1@gmail.com
WARNING 2025-03-18 02:26:58,234 basehttp 27914 6125465600 "GET /api/users/by-email/silver1%40gmail.com HTTP/1.1" 404 6726
WARNING 2025-03-18 02:26:58,237 log 27914 6159118336 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:26:58,238 basehttp 27914 6159118336 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:26:58,239 log 27914 6125465600 Not Found: /api/users/by-email/silver1@gmail.com
WARNING 2025-03-18 02:26:58,239 basehttp 27914 6125465600 "GET /api/users/by-email/silver1%40gmail.com HTTP/1.1" 404 6726
WARNING 2025-03-18 02:26:58,241 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:26:58,241 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:27:00,750 log 27914 6125465600 Not Found: /api/users/by-email/silver1@gmail.com
WARNING 2025-03-18 02:27:00,750 basehttp 27914 6125465600 "GET /api/users/by-email/silver1%40gmail.com HTTP/1.1" 404 6726
WARNING 2025-03-18 02:27:00,751 log 27914 6159118336 Not Found: /api/users/by-email/silver1@gmail.com
WARNING 2025-03-18 02:27:00,751 basehttp 27914 6159118336 "GET /api/users/by-email/silver1%40gmail.com HTTP/1.1" 404 6726
WARNING 2025-03-18 02:27:00,753 log 27914 6125465600 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:27:00,754 log 27914 6159118336 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:27:00,754 basehttp 27914 6125465600 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:27:00,754 basehttp 27914 6159118336 "GET /api/myaccount/ HTTP/1.1" 403 58
INFO 2025-03-18 02:27:55,314 autoreload 27914 8226224192 /Users/silverstalaninbaraj/Desktop/PandaCar---Django-React-main/backend/api/views.py changed, reloading.
INFO 2025-03-18 02:27:55,688 autoreload 28749 8226224192 Watching for file changes with StatReloader
INFO 2025-03-18 02:33:36,313 autoreload 28749 8226224192 /Users/silverstalaninbaraj/Desktop/PandaCar---Django-React-main/backend/api/views.py changed, reloading.
INFO 2025-03-18 02:33:36,654 autoreload 28934 8226224192 Watching for file changes with StatReloader
INFO 2025-03-18 02:38:19,876 autoreload 28934 8226224192 /Users/silverstalaninbaraj/Desktop/PandaCar---Django-React-main/backend/api/views.py changed, reloading.
INFO 2025-03-18 02:38:20,241 autoreload 29039 8226224192 Watching for file changes with StatReloader
INFO 2025-03-18 02:38:57,557 autoreload 29039 8226224192 /Users/silverstalaninbaraj/Desktop/PandaCar---Django-React-main/backend/api/urls.py changed, reloading.
INFO 2025-03-18 02:38:57,883 autoreload 29050 8226224192 Watching for file changes with StatReloader
INFO 2025-03-18 02:39:12,783 basehttp 29050 6163165184 "OPTIONS /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 200 0
WARNING 2025-03-18 02:39:12,800 log 29050 6163165184 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:39:12,800 basehttp 29050 6163165184 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:39:12,804 log 29050 6163165184 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:39:12,804 basehttp 29050 6163165184 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
INFO 2025-03-18 02:39:33,389 basehttp 29050 6163165184 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:39:33,391 basehttp 29050 6163165184 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:39:35,726 basehttp 29050 6179991552 "POST /api/login/ HTTP/1.1" 200 57
WARNING 2025-03-18 02:39:42,853 log 29050 6196817920 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:39:42,855 log 29050 6163165184 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:39:42,855 basehttp 29050 6163165184 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:39:42,855 basehttp 29050 6196817920 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:39:56,018 log 29050 6179991552 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:39:56,020 log 29050 6213644288 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:39:56,021 basehttp 29050 6179991552 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:39:56,021 basehttp 29050 6213644288 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:39:56,025 log 29050 6213644288 Forbidden: /api/cars/
WARNING 2025-03-18 02:39:56,025 log 29050 6179991552 Forbidden: /api/cars/
WARNING 2025-03-18 02:39:56,026 basehttp 29050 6213644288 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:39:56,026 basehttp 29050 6179991552 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:40:29,319 log 29050 6196817920 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:40:29,321 log 29050 6163165184 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:40:29,322 basehttp 29050 6163165184 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:40:29,322 basehttp 29050 6196817920 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:40:30,905 log 29050 6213644288 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:40:30,906 log 29050 6179991552 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:40:30,907 basehttp 29050 6213644288 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:40:30,907 basehttp 29050 6179991552 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:40:30,911 log 29050 6213644288 Forbidden: /api/cars/
WARNING 2025-03-18 02:40:30,912 log 29050 6179991552 Forbidden: /api/cars/
WARNING 2025-03-18 02:40:30,912 basehttp 29050 6179991552 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:40:30,912 basehttp 29050 6213644288 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:40:32,894 log 29050 6179991552 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:40:32,895 log 29050 6213644288 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:40:32,895 basehttp 29050 6179991552 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:40:32,896 basehttp 29050 6213644288 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:40:32,908 log 29050 6213644288 Forbidden: /api/cars/
WARNING 2025-03-18 02:40:32,908 log 29050 6179991552 Forbidden: /api/cars/
WARNING 2025-03-18 02:40:32,909 basehttp 29050 6213644288 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:40:32,909 basehttp 29050 6179991552 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:40:41,602 log 29050 6196817920 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:40:41,604 log 29050 6163165184 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:40:41,604 basehttp 29050 6196817920 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:40:41,605 basehttp 29050 6163165184 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:40:43,416 log 29050 6213644288 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:40:43,417 log 29050 6179991552 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:40:43,420 basehttp 29050 6213644288 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:40:43,421 basehttp 29050 6179991552 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:40:43,426 log 29050 6213644288 Forbidden: /api/cars/
WARNING 2025-03-18 02:40:43,427 log 29050 6179991552 Forbidden: /api/cars/
WARNING 2025-03-18 02:40:43,427 basehttp 29050 6213644288 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:40:43,428 basehttp 29050 6179991552 "GET /api/cars/ HTTP/1.1" 403 58
INFO 2025-03-18 02:42:10,317 basehttp 29050 6196817920 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:42:10,318 basehttp 29050 6163165184 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:42:13,476 basehttp 29050 6213644288 "POST /api/login/ HTTP/1.1" 200 57
WARNING 2025-03-18 02:42:14,983 log 29050 6196817920 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:42:14,985 log 29050 6163165184 Not Found: /api/users/by-email/silver1@gmail.com/
WARNING 2025-03-18 02:42:14,986 basehttp 29050 6163165184 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
WARNING 2025-03-18 02:42:14,986 basehttp 29050 6196817920 "GET /api/users/by-email/silver1%40gmail.com/ HTTP/1.1" 404 6729
INFO 2025-03-18 02:42:15,984 basehttp 29050 6163165184 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:42:15,987 basehttp 29050 6196817920 "GET /api/movies/ HTTP/1.1" 200 393
WARNING 2025-03-18 02:42:21,612 log 29050 6179991552 Unauthorized: /api/login/
WARNING 2025-03-18 02:42:21,612 basehttp 29050 6179991552 "POST /api/login/ HTTP/1.1" 401 63
INFO 2025-03-18 02:42:24,418 basehttp 29050 6179991552 "POST /api/login/ HTTP/1.1" 200 57
WARNING 2025-03-18 02:42:26,582 log 29050 6213644288 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:42:26,582 log 29050 6179991552 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:42:26,583 basehttp 29050 6213644288 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:42:26,584 basehttp 29050 6179991552 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:42:26,591 log 29050 6213644288 Forbidden: /api/cars/
WARNING 2025-03-18 02:42:26,592 log 29050 6179991552 Forbidden: /api/cars/
WARNING 2025-03-18 02:42:26,592 basehttp 29050 6213644288 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:42:26,592 basehttp 29050 6179991552 "GET /api/cars/ HTTP/1.1" 403 58
INFO 2025-03-18 02:42:31,587 basehttp 29050 6196817920 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:42:31,587 basehttp 29050 6163165184 "GET /api/movies/ HTTP/1.1" 200 393
INFO 2025-03-18 02:42:34,867 basehttp 29050 6179991552 "POST /api/login/ HTTP/1.1" 200 57
WARNING 2025-03-18 02:42:36,488 log 29050 6179991552 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:42:36,489 log 29050 6213644288 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:42:36,490 basehttp 29050 6213644288 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:42:36,490 basehttp 29050 6179991552 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:42:36,497 log 29050 6213644288 Forbidden: /api/cars/
WARNING 2025-03-18 02:42:36,497 log 29050 6179991552 Forbidden: /api/cars/
WARNING 2025-03-18 02:42:36,498 basehttp 29050 6213644288 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:42:36,498 basehttp 29050 6179991552 "GET /api/cars/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:46:39,742 log 29050 6163165184 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:46:39,743 log 29050 6179991552 Forbidden: /api/myaccount/
WARNING 2025-03-18 02:46:39,744 basehttp 29050 6163165184 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:46:39,744 basehttp 29050 6179991552 "GET /api/myaccount/ HTTP/1.1" 403 58
WARNING 2025-03-18 02:46:39,749 log 29050 6163165184 Forbidden: /api/cars/
